"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Keskituulen nopeus [m/s]","Tuulen suunnan keskiarvo [°]"
"Raahe Nahkiainen","2020","1","19","22:00","6.8","287"
"Raahe Nahkiainen","2020","1","19","23:00","6.7","268"
"Raahe Nahkiainen","2020","1","20","00:00","8.8","235"
"Raahe Nahkiainen","2020","1","20","01:00","11.4","240"
"Raahe Nahkiainen","2020","1","20","02:00","11.5","236"
"Raahe Nahkiainen","2020","1","20","03:00","12.5","238"
"Raahe Nahkiainen","2020","1","20","04:00","12.4","237"
"Raahe Nahkiainen","2020","1","20","05:00","12.9","235"
"Raahe Nahkiainen","2020","1","20","06:00","14.3","231"
"Raahe Nahkiainen","2020","1","20","08:00","16.3","240"
"Raahe Nahkiainen","2020","1","20","09:00","17.3","252"
"Raahe Nahkiainen","2020","1","20","10:00","17.9","256"
"Raahe Nahkiainen","2020","1","20","11:00","17.4","254"
"Raahe Nahkiainen","2020","1","20","12:00","17","251"
"Raahe Nahkiainen","2020","1","20","13:00","16.7","248"
"Raahe Nahkiainen","2020","1","20","14:00","16.7","245"
"Raahe Nahkiainen","2020","1","20","15:00","17","247"
"Raahe Nahkiainen","2020","1","20","16:00","15.5","244"
"Raahe Nahkiainen","2020","1","20","17:00","14.8","250"
"Raahe Nahkiainen","2020","1","20","18:00","13.1","247"
"Raahe Nahkiainen","2020","1","20","19:00","18","249"
"Raahe Nahkiainen","2020","1","20","20:00","17.4","249"
"Raahe Nahkiainen","2020","1","20","21:00","19.6","253"
"Raahe Nahkiainen","2020","1","20","22:00","20.5","253"
"Raahe Nahkiainen","2020","1","20","23:00","20.7","250"
"Raahe Nahkiainen","2020","1","21","00:00","19.1","250"
"Raahe Nahkiainen","2020","1","21","01:00","16","255"
"Raahe Nahkiainen","2020","1","21","02:00","15.7","260"
"Raahe Nahkiainen","2020","1","21","03:00","14.6","260"
"Raahe Nahkiainen","2020","1","21","04:00","14.7","261"
"Raahe Nahkiainen","2020","1","21","05:00","14.7","267"
"Raahe Nahkiainen","2020","1","21","06:00","14.5","269"
"Raahe Nahkiainen","2020","1","21","07:00","14.4","276"
"Raahe Nahkiainen","2020","1","21","08:00","14.9","288"
"Raahe Nahkiainen","2020","1","21","09:00","13.7","285"
"Raahe Nahkiainen","2020","1","21","10:00","15.3","286"
"Raahe Nahkiainen","2020","1","21","11:00","15.7","283"
"Raahe Nahkiainen","2020","1","21","12:00","16.1","278"
"Raahe Nahkiainen","2020","1","21","13:00","16.7","280"
"Raahe Nahkiainen","2020","1","21","14:00","16.8","282"
"Raahe Nahkiainen","2020","1","21","15:00","15.2","281"
"Raahe Nahkiainen","2020","1","21","16:00","16.5","284"
"Raahe Nahkiainen","2020","1","21","17:00","18.3","285"
"Raahe Nahkiainen","2020","1","21","18:00","19.3","286"
"Raahe Nahkiainen","2020","1","21","19:00","19.2","290"
"Raahe Nahkiainen","2020","1","21","20:00","18.5","294"
"Raahe Nahkiainen","2020","1","21","21:00","17.4","300"
"Raahe Nahkiainen","2020","1","21","22:00","15.9","303"
"Raahe Nahkiainen","2020","1","21","23:00","14.7","305"
"Raahe Nahkiainen","2020","1","22","00:00","13","311"
"Raahe Nahkiainen","2020","1","22","01:00","11.4","317"
"Raahe Nahkiainen","2020","1","22","02:00","11.9","325"
"Raahe Nahkiainen","2020","1","22","03:00","11.7","331"
"Raahe Nahkiainen","2020","1","22","04:00","11.5","339"
"Raahe Nahkiainen","2020","1","22","05:00","12.3","354"
"Raahe Nahkiainen","2020","1","22","06:00","13.4","10"
"Raahe Nahkiainen","2020","1","22","07:00","12.2","13"
"Raahe Nahkiainen","2020","1","22","08:00","11.3","7"
"Raahe Nahkiainen","2020","1","22","09:00","11.2","6"
"Raahe Nahkiainen","2020","1","22","10:00","10.6","3"
"Raahe Nahkiainen","2020","1","22","11:00","9.4","344"
"Raahe Nahkiainen","2020","1","22","12:00","10.2","333"
"Raahe Nahkiainen","2020","1","22","13:00","12.3","345"
"Raahe Nahkiainen","2020","1","22","14:00","11.9","6"
"Raahe Nahkiainen","2020","1","22","15:00","10.5","7"
"Raahe Nahkiainen","2020","1","22","16:00","10.9","358"
"Raahe Nahkiainen","2020","1","22","17:00","11.6","351"
"Raahe Nahkiainen","2020","1","22","18:00","11","346"
"Raahe Nahkiainen","2020","1","22","19:00","9.6","339"
"Raahe Nahkiainen","2020","1","22","20:00","10.5","340"
"Raahe Nahkiainen","2020","1","22","21:00","10","340"
"Raahe Nahkiainen","2020","1","22","22:00","8.9","331"
"Raahe Nahkiainen","2020","1","22","23:00","9.8","320"
"Raahe Nahkiainen","2020","1","23","00:00","9.9","316"
"Raahe Nahkiainen","2020","1","23","01:00","10.3","324"
"Raahe Nahkiainen","2020","1","23","02:00","9.9","333"
"Raahe Nahkiainen","2020","1","23","03:00","8.5","349"
"Raahe Nahkiainen","2020","1","23","04:00","6.3","5"
"Raahe Nahkiainen","2020","1","23","05:00","3.3","15"
"Raahe Nahkiainen","2020","1","23","06:00","1.3","130"
"Raahe Nahkiainen","2020","1","23","07:00","3.4","174"
"Raahe Nahkiainen","2020","1","23","08:00","6.6","199"
"Raahe Nahkiainen","2020","1","23","09:00","9.3","216"
"Raahe Nahkiainen","2020","1","23","10:00","10.5","211"
"Raahe Nahkiainen","2020","1","23","11:00","11.4","207"
"Raahe Nahkiainen","2020","1","23","12:00","12.3","197"
"Raahe Nahkiainen","2020","1","23","13:00","13.1","196"
"Raahe Nahkiainen","2020","1","23","14:00","13.8","205"
"Raahe Nahkiainen","2020","1","23","15:00","13.2","218"
"Raahe Nahkiainen","2020","1","23","16:00","11.6","239"
"Raahe Nahkiainen","2020","1","23","17:00","11.7","244"
"Raahe Nahkiainen","2020","1","23","18:00","11.7","249"
"Raahe Nahkiainen","2020","1","23","19:00","11","243"
"Raahe Nahkiainen","2020","1","23","20:00","11","250"
"Raahe Nahkiainen","2020","1","23","21:00","14.8","277"
"Raahe Nahkiainen","2020","1","23","22:00","15.2","284"
"Raahe Nahkiainen","2020","1","23","23:00","16.6","283"
"Raahe Nahkiainen","2020","1","24","00:00","16.5","286"
"Raahe Nahkiainen","2020","1","24","01:00","16.5","280"
"Raahe Nahkiainen","2020","1","24","02:00","16.4","285"
"Raahe Nahkiainen","2020","1","24","03:00","17","285"
"Raahe Nahkiainen","2020","1","24","04:00","16.5","283"
"Raahe Nahkiainen","2020","1","24","05:00","15.8","287"
"Raahe Nahkiainen","2020","1","24","06:00","15.2","286"
"Raahe Nahkiainen","2020","1","24","07:00","15.1","287"
"Raahe Nahkiainen","2020","1","24","08:00","14.9","292"
"Raahe Nahkiainen","2020","1","24","09:00","13.1","295"
"Raahe Nahkiainen","2020","1","24","10:00","12.5","295"
"Raahe Nahkiainen","2020","1","24","11:00","10.6","302"
"Raahe Nahkiainen","2020","1","24","12:00","9.6","299"
"Raahe Nahkiainen","2020","1","24","13:00","9.4","295"
"Raahe Nahkiainen","2020","1","24","14:00","11.7","285"
"Raahe Nahkiainen","2020","1","24","15:00","11","287"
"Raahe Nahkiainen","2020","1","24","16:00","9.5","279"
"Raahe Nahkiainen","2020","1","24","17:00","7.7","244"
"Raahe Nahkiainen","2020","1","24","18:00","10.7","255"
"Raahe Nahkiainen","2020","1","24","19:00","11.4","258"
"Raahe Nahkiainen","2020","1","24","20:00","12.4","264"
"Raahe Nahkiainen","2020","1","24","21:00","11.1","284"
"Raahe Nahkiainen","2020","1","24","22:00","11.5","305"
"Raahe Nahkiainen","2020","1","24","23:00","12.3","306"
"Raahe Nahkiainen","2020","1","25","00:00","12.7","303"
"Raahe Nahkiainen","2020","1","25","01:00","13.2","305"
"Raahe Nahkiainen","2020","1","25","02:00","12.3","311"
"Raahe Nahkiainen","2020","1","25","03:00","12.6","318"
"Raahe Nahkiainen","2020","1","25","04:00","12.6","328"
"Raahe Nahkiainen","2020","1","25","05:00","12.1","340"
"Raahe Nahkiainen","2020","1","25","06:00","10.6","345"
"Raahe Nahkiainen","2020","1","25","07:00","10.4","342"
"Raahe Nahkiainen","2020","1","25","08:00","9.6","340"
"Raahe Nahkiainen","2020","1","25","09:00","8.4","336"
"Raahe Nahkiainen","2020","1","25","10:00","7.7","339"
"Raahe Nahkiainen","2020","1","25","11:00","6.9","327"
"Raahe Nahkiainen","2020","1","25","12:00","7","332"
"Raahe Nahkiainen","2020","1","25","13:00","5.3","326"
"Raahe Nahkiainen","2020","1","25","14:00","5.3","311"
"Raahe Nahkiainen","2020","1","25","15:00","5.1","318"
"Raahe Nahkiainen","2020","1","25","16:00","4.4","315"
"Raahe Nahkiainen","2020","1","25","17:00","4.6","301"
"Raahe Nahkiainen","2020","1","25","18:00","4.5","289"
"Raahe Nahkiainen","2020","1","25","19:00","4.7","283"
"Raahe Nahkiainen","2020","1","25","20:00","4.6","275"
"Raahe Nahkiainen","2020","1","25","21:00","4.7","262"
"Raahe Nahkiainen","2020","1","25","22:00","4.8","269"
"Raahe Nahkiainen","2020","1","25","23:00","4.3","258"
"Raahe Nahkiainen","2020","1","26","00:00","3.5","243"
"Raahe Nahkiainen","2020","1","26","01:00","4.5","237"
"Raahe Nahkiainen","2020","1","26","02:00","3","242"
"Raahe Nahkiainen","2020","1","26","03:00","2.5","278"
"Raahe Nahkiainen","2020","1","26","04:00","5.4","55"
"Raahe Nahkiainen","2020","1","26","05:00","9.2","72"
"Raahe Nahkiainen","2020","1","26","06:00","11.2","75"
"Raahe Nahkiainen","2020","1","26","07:00","11.7","66"
"Raahe Nahkiainen","2020","1","26","08:00","12.9","68"
"Raahe Nahkiainen","2020","1","26","09:00","12.7","62"
"Raahe Nahkiainen","2020","1","26","10:00","12.5","67"
"Raahe Nahkiainen","2020","1","26","11:00","11.9","65"
"Raahe Nahkiainen","2020","1","26","12:00","10.5","68"
"Raahe Nahkiainen","2020","1","26","13:00","9.7","67"
"Raahe Nahkiainen","2020","1","26","14:00","10","65"
"Raahe Nahkiainen","2020","1","26","15:00","8.4","71"
"Raahe Nahkiainen","2020","1","26","16:00","8.6","69"
"Raahe Nahkiainen","2020","1","26","17:00","9.5","75"
"Raahe Nahkiainen","2020","1","26","18:00","7.2","76"
"Raahe Nahkiainen","2020","1","26","19:00","5.5","89"
"Raahe Nahkiainen","2020","1","26","20:00","5.3","91"
"Raahe Nahkiainen","2020","1","26","21:00","6.9","91"
"Raahe Nahkiainen","2020","1","26","22:00","6.6","89"
"Raahe Nahkiainen","2020","1","26","23:00","6.7","94"
"Raahe Nahkiainen","2020","1","27","00:00","6","103"
"Raahe Nahkiainen","2020","1","27","01:00","5","101"
"Raahe Nahkiainen","2020","1","27","02:00","5.3","100"
"Raahe Nahkiainen","2020","1","27","03:00","5.5","110"
"Raahe Nahkiainen","2020","1","27","04:00","5.2","120"
"Raahe Nahkiainen","2020","1","27","05:00","5","123"
"Raahe Nahkiainen","2020","1","27","06:00","5.7","125"
"Raahe Nahkiainen","2020","1","27","07:00","6.4","128"
"Raahe Nahkiainen","2020","1","27","08:00","6.7","121"
"Raahe Nahkiainen","2020","1","27","09:00","7.6","123"
"Raahe Nahkiainen","2020","1","27","10:00","8.4","134"
"Raahe Nahkiainen","2020","1","27","11:00","8.2","141"
"Raahe Nahkiainen","2020","1","27","12:00","7.7","136"
"Raahe Nahkiainen","2020","1","27","13:00","8.2","131"
"Raahe Nahkiainen","2020","1","27","14:00","9.5","115"
"Raahe Nahkiainen","2020","1","27","15:00","10.1","116"
"Raahe Nahkiainen","2020","1","27","16:00","11.6","119"
"Raahe Nahkiainen","2020","1","27","17:00","12.3","119"
"Raahe Nahkiainen","2020","1","27","18:00","11.3","135"
"Raahe Nahkiainen","2020","1","27","19:00","12.4","142"
"Raahe Nahkiainen","2020","1","27","20:00","11.9","141"
"Raahe Nahkiainen","2020","1","27","21:00","11.7","141"
"Raahe Nahkiainen","2020","1","27","22:00","11.4","138"
"Raahe Nahkiainen","2020","1","27","23:00","11","137"
"Raahe Nahkiainen","2020","1","28","00:00","11","137"
"Raahe Nahkiainen","2020","1","28","01:00","10.9","138"
"Raahe Nahkiainen","2020","1","28","02:00","10.5","138"
"Raahe Nahkiainen","2020","1","28","03:00","10.5","139"
"Raahe Nahkiainen","2020","1","28","04:00","10.7","137"
"Raahe Nahkiainen","2020","1","28","05:00","10.8","137"
"Raahe Nahkiainen","2020","1","28","06:00","10.6","137"
"Raahe Nahkiainen","2020","1","28","07:00","9.7","137"
"Raahe Nahkiainen","2020","1","28","08:00","9.2","139"
"Raahe Nahkiainen","2020","1","28","09:00","9.2","139"
"Raahe Nahkiainen","2020","1","28","10:00","9.4","141"
"Raahe Nahkiainen","2020","1","28","11:00","9.1","138"
"Raahe Nahkiainen","2020","1","28","12:00","8.2","134"
"Raahe Nahkiainen","2020","1","28","13:00","8.1","133"
"Raahe Nahkiainen","2020","1","28","14:00","7.9","134"
"Raahe Nahkiainen","2020","1","28","15:00","7.4","132"
"Raahe Nahkiainen","2020","1","28","16:00","7.3","132"
"Raahe Nahkiainen","2020","1","28","17:00","6.9","135"
"Raahe Nahkiainen","2020","1","28","18:00","6.9","124"
"Raahe Nahkiainen","2020","1","28","19:00","6.2","129"
"Raahe Nahkiainen","2020","1","28","20:00","6.4","125"
"Raahe Nahkiainen","2020","1","28","21:00","5.8","126"
"Raahe Nahkiainen","2020","1","28","22:00","6.2","115"
"Raahe Nahkiainen","2020","1","28","23:00","6.1","113"
"Raahe Nahkiainen","2020","1","29","00:00","6.4","112"
"Raahe Nahkiainen","2020","1","29","01:00","6.3","112"
"Raahe Nahkiainen","2020","1","29","02:00","6.7","104"
"Raahe Nahkiainen","2020","1","29","03:00","7","106"
"Raahe Nahkiainen","2020","1","29","04:00","6.9","107"
"Raahe Nahkiainen","2020","1","29","05:00","6.7","102"
"Raahe Nahkiainen","2020","1","29","06:00","7.9","98"
"Raahe Nahkiainen","2020","1","29","07:00","8.6","100"
"Raahe Nahkiainen","2020","1","29","08:00","8.1","103"
"Raahe Nahkiainen","2020","1","29","09:00","8.7","102"
"Raahe Nahkiainen","2020","1","29","12:00","9","104"
"Raahe Nahkiainen","2020","1","29","13:00","9","103"
"Raahe Nahkiainen","2020","1","29","14:00","9.8","108"
"Raahe Nahkiainen","2020","1","29","15:00","9.1","109"
"Raahe Nahkiainen","2020","1","29","16:00","9.3","112"
"Raahe Nahkiainen","2020","1","29","17:00","10.1","112"
"Raahe Nahkiainen","2020","1","29","18:00","10.9","107"
"Raahe Nahkiainen","2020","1","29","19:00","11.2","101"
"Raahe Nahkiainen","2020","1","29","20:00","10.3","97"
"Raahe Nahkiainen","2020","1","29","21:00","10.4","93"
"Raahe Nahkiainen","2020","1","29","22:00","10.5","95"
"Raahe Nahkiainen","2020","1","29","23:00","10.7","99"
"Raahe Nahkiainen","2020","1","30","00:00","10.7","106"
"Raahe Nahkiainen","2020","1","30","01:00","11","105"
"Raahe Nahkiainen","2020","1","30","02:00","10.2","107"
"Raahe Nahkiainen","2020","1","30","03:00","10.4","105"
"Raahe Nahkiainen","2020","1","30","04:00","10","106"
"Raahe Nahkiainen","2020","1","30","05:00","10.8","113"
"Raahe Nahkiainen","2020","1","30","06:00","10.9","112"
"Raahe Nahkiainen","2020","1","30","07:00","10.9","112"
"Raahe Nahkiainen","2020","1","30","08:00","10.7","115"
"Raahe Nahkiainen","2020","1","30","09:00","10.9","118"
"Raahe Nahkiainen","2020","1","30","10:00","9.1","118"
"Raahe Nahkiainen","2020","1","30","11:00","9.2","115"
"Raahe Nahkiainen","2020","1","30","12:00","9.2","121"
"Raahe Nahkiainen","2020","1","30","13:00","9.7","136"
"Raahe Nahkiainen","2020","1","30","14:00","10.6","139"
"Raahe Nahkiainen","2020","1","30","15:00","11.1","140"
"Raahe Nahkiainen","2020","1","30","16:00","11","136"
"Raahe Nahkiainen","2020","1","30","17:00","10.7","133"
"Raahe Nahkiainen","2020","1","30","18:00","11.4","132"
"Raahe Nahkiainen","2020","1","30","19:00","11.4","135"
"Raahe Nahkiainen","2020","1","30","20:00","11.5","139"
"Raahe Nahkiainen","2020","1","30","21:00","11.5","139"
"Raahe Nahkiainen","2020","1","30","22:00","11.7","138"
"Raahe Nahkiainen","2020","1","30","23:00","12","138"
"Raahe Nahkiainen","2020","1","31","00:00","12.2","140"
"Raahe Nahkiainen","2020","1","31","01:00","11.6","141"
"Raahe Nahkiainen","2020","1","31","02:00","11.2","140"
"Raahe Nahkiainen","2020","1","31","03:00","11","141"
"Raahe Nahkiainen","2020","1","31","04:00","11.3","141"
"Raahe Nahkiainen","2020","1","31","05:00","10.5","143"
"Raahe Nahkiainen","2020","1","31","06:00","10.3","144"
"Raahe Nahkiainen","2020","1","31","07:00","10.3","143"
"Raahe Nahkiainen","2020","1","31","08:00","10.1","143"
"Raahe Nahkiainen","2020","1","31","09:00","10.2","144"
"Raahe Nahkiainen","2020","1","31","10:00","9.6","147"
"Raahe Nahkiainen","2020","1","31","11:00","9.8","149"
"Raahe Nahkiainen","2020","1","31","12:00","9.5","150"
"Raahe Nahkiainen","2020","1","31","13:00","9.6","146"
"Raahe Nahkiainen","2020","1","31","14:00","8.7","156"
"Raahe Nahkiainen","2020","1","31","15:00","9.3","154"
"Raahe Nahkiainen","2020","1","31","16:00","9.5","155"
"Raahe Nahkiainen","2020","1","31","17:00","10.1","158"
"Raahe Nahkiainen","2020","1","31","18:00","9.9","159"
"Raahe Nahkiainen","2020","1","31","19:00","9.9","161"
"Raahe Nahkiainen","2020","1","31","20:00","10.2","161"
"Raahe Nahkiainen","2020","1","31","21:00","10.4","163"
"Raahe Nahkiainen","2020","1","31","22:00","10.3","162"
"Raahe Nahkiainen","2020","1","31","23:00","10.7","159"
"Raahe Nahkiainen","2020","2","1","00:00","11.4","161"
"Raahe Nahkiainen","2020","2","1","01:00","12.1","166"
"Raahe Nahkiainen","2020","2","1","02:00","11.9","164"
"Raahe Nahkiainen","2020","2","1","03:00","12","160"
"Raahe Nahkiainen","2020","2","1","04:00","11.6","161"
"Raahe Nahkiainen","2020","2","1","05:00","12","163"
"Raahe Nahkiainen","2020","2","1","06:00","12.4","159"
"Raahe Nahkiainen","2020","2","1","07:00","13","156"
"Raahe Nahkiainen","2020","2","1","08:00","13.3","159"
"Raahe Nahkiainen","2020","2","1","09:00","12.6","159"
"Raahe Nahkiainen","2020","2","1","10:00","13","163"
"Raahe Nahkiainen","2020","2","1","11:00","12.6","163"
"Raahe Nahkiainen","2020","2","1","12:00","12.5","163"
"Raahe Nahkiainen","2020","2","1","13:00","13","160"
"Raahe Nahkiainen","2020","2","1","14:00","13","158"
"Raahe Nahkiainen","2020","2","1","15:00","14.5","158"
"Raahe Nahkiainen","2020","2","1","16:00","14","158"
"Raahe Nahkiainen","2020","2","1","17:00","13.2","155"
"Raahe Nahkiainen","2020","2","1","18:00","13.3","155"
"Raahe Nahkiainen","2020","2","1","19:00","13","152"
"Raahe Nahkiainen","2020","2","1","20:00","12.8","153"
"Raahe Nahkiainen","2020","2","1","21:00","11.7","155"
"Raahe Nahkiainen","2020","2","1","22:00","11.3","153"
"Raahe Nahkiainen","2020","2","1","23:00","10.5","154"
"Raahe Nahkiainen","2020","2","2","00:00","9.9","152"
"Raahe Nahkiainen","2020","2","2","01:00","8.7","151"
"Raahe Nahkiainen","2020","2","2","02:00","7.6","150"
"Raahe Nahkiainen","2020","2","2","03:00","6.9","151"
"Raahe Nahkiainen","2020","2","2","04:00","5.3","154"
"Raahe Nahkiainen","2020","2","2","05:00","4","159"
"Raahe Nahkiainen","2020","2","2","06:00","3.8","160"
"Raahe Nahkiainen","2020","2","2","07:00","2","-"
"Raahe Nahkiainen","2020","2","2","08:00","1.1","225"
"Raahe Nahkiainen","2020","2","2","09:00","1.2","352"
"Raahe Nahkiainen","2020","2","2","10:00","2.9","7"
"Raahe Nahkiainen","2020","2","2","11:00","4","16"
"Raahe Nahkiainen","2020","2","2","12:00","4.9","13"
"Raahe Nahkiainen","2020","2","2","13:00","6.9","14"
"Raahe Nahkiainen","2020","2","2","14:00","8.6","15"
"Raahe Nahkiainen","2020","2","2","15:00","10.1","15"
"Raahe Nahkiainen","2020","2","2","16:00","10.9","15"
"Raahe Nahkiainen","2020","2","2","17:00","10.4","12"
"Raahe Nahkiainen","2020","2","2","18:00","10.5","12"
"Raahe Nahkiainen","2020","2","2","19:00","9.9","7"
"Raahe Nahkiainen","2020","2","2","20:00","9.6","6"
"Raahe Nahkiainen","2020","2","2","21:00","9.3","358"
"Raahe Nahkiainen","2020","2","2","22:00","8.7","2"
"Raahe Nahkiainen","2020","2","2","23:00","9.6","357"
"Raahe Nahkiainen","2020","2","3","00:00","10.2","351"
"Raahe Nahkiainen","2020","2","3","01:00","11","350"
"Raahe Nahkiainen","2020","2","3","02:00","12","356"
"Raahe Nahkiainen","2020","2","3","03:00","13.3","353"
"Raahe Nahkiainen","2020","2","3","04:00","14.5","354"
"Raahe Nahkiainen","2020","2","3","05:00","14.7","356"
"Raahe Nahkiainen","2020","2","3","06:00","14.9","351"
"Raahe Nahkiainen","2020","2","3","07:00","15.2","350"
"Raahe Nahkiainen","2020","2","3","08:00","15.1","349"
"Raahe Nahkiainen","2020","2","3","09:00","14.6","352"
"Raahe Nahkiainen","2020","2","3","10:00","14.9","355"
"Raahe Nahkiainen","2020","2","3","11:00","15.1","357"
"Raahe Nahkiainen","2020","2","3","12:00","14.9","359"
"Raahe Nahkiainen","2020","2","3","13:00","14.2","359"
"Raahe Nahkiainen","2020","2","3","14:00","13.8","358"
"Raahe Nahkiainen","2020","2","3","15:00","14","3"
"Raahe Nahkiainen","2020","2","3","16:00","13.5","2"
"Raahe Nahkiainen","2020","2","3","17:00","13.6","2"
