"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Keskituulen nopeus [m/s]","Tuulen suunnan keskiarvo [°]"
"Kumlinge kirkonkylä","2020","1","18","14:00","7.2","214"
"Kumlinge kirkonkylä","2020","1","18","15:00","6.8","209"
"Kumlinge kirkonkylä","2020","1","18","16:00","7.1","214"
"Kumlinge kirkonkylä","2020","1","18","17:00","6.6","209"
"Kumlinge kirkonkylä","2020","1","18","18:00","7.9","215"
"Kumlinge kirkonkylä","2020","1","18","19:00","7.3","211"
"Kumlinge kirkonkylä","2020","1","18","20:00","8.6","214"
"Kumlinge kirkonkylä","2020","1","18","21:00","8.4","213"
"Kumlinge kirkonkylä","2020","1","18","22:00","8.9","215"
"Kumlinge kirkonkylä","2020","1","18","23:00","8.2","217"
"Kumlinge kirkonkylä","2020","1","19","00:00","7.8","217"
"Kumlinge kirkonkylä","2020","1","19","01:00","7.7","216"
"Kumlinge kirkonkylä","2020","1","19","02:00","7.5","223"
"Kumlinge kirkonkylä","2020","1","19","03:00","7.9","252"
"Kumlinge kirkonkylä","2020","1","19","04:00","7.8","290"
"Kumlinge kirkonkylä","2020","1","19","05:00","8.4","303"
"Kumlinge kirkonkylä","2020","1","19","06:00","5.5","286"
"Kumlinge kirkonkylä","2020","1","19","07:00","4.5","267"
"Kumlinge kirkonkylä","2020","1","19","08:00","4.9","259"
"Kumlinge kirkonkylä","2020","1","19","09:00","5.1","258"
"Kumlinge kirkonkylä","2020","1","19","10:00","5.3","263"
"Kumlinge kirkonkylä","2020","1","19","11:00","5.7","278"
"Kumlinge kirkonkylä","2020","1","19","12:00","7.4","285"
"Kumlinge kirkonkylä","2020","1","19","13:00","7.9","295"
"Kumlinge kirkonkylä","2020","1","19","14:00","8.6","296"
"Kumlinge kirkonkylä","2020","1","19","15:00","8.4","291"
"Kumlinge kirkonkylä","2020","1","19","16:00","8.1","292"
"Kumlinge kirkonkylä","2020","1","19","17:00","7.6","289"
"Kumlinge kirkonkylä","2020","1","19","18:00","7.7","289"
"Kumlinge kirkonkylä","2020","1","19","19:00","7.6","291"
"Kumlinge kirkonkylä","2020","1","19","20:00","7.6","294"
"Kumlinge kirkonkylä","2020","1","19","21:00","7.8","292"
"Kumlinge kirkonkylä","2020","1","19","22:00","7.6","293"
"Kumlinge kirkonkylä","2020","1","19","23:00","6.7","283"
"Kumlinge kirkonkylä","2020","1","20","00:00","5.9","276"
"Kumlinge kirkonkylä","2020","1","20","01:00","5","276"
"Kumlinge kirkonkylä","2020","1","20","02:00","5","260"
"Kumlinge kirkonkylä","2020","1","20","03:00","6","248"
"Kumlinge kirkonkylä","2020","1","20","04:00","5.7","246"
"Kumlinge kirkonkylä","2020","1","20","05:00","6.2","233"
"Kumlinge kirkonkylä","2020","1","20","06:00","7.2","229"
"Kumlinge kirkonkylä","2020","1","20","07:00","7.5","231"
"Kumlinge kirkonkylä","2020","1","20","08:00","7.8","230"
"Kumlinge kirkonkylä","2020","1","20","09:00","8.4","231"
"Kumlinge kirkonkylä","2020","1","20","10:00","8.6","233"
"Kumlinge kirkonkylä","2020","1","20","11:00","8.3","238"
"Kumlinge kirkonkylä","2020","1","20","12:00","7.7","242"
"Kumlinge kirkonkylä","2020","1","20","13:00","7","243"
"Kumlinge kirkonkylä","2020","1","20","14:00","6.4","237"
"Kumlinge kirkonkylä","2020","1","20","15:00","6.3","231"
"Kumlinge kirkonkylä","2020","1","20","16:00","7.9","238"
"Kumlinge kirkonkylä","2020","1","20","17:00","8.6","246"
"Kumlinge kirkonkylä","2020","1","20","18:00","8.7","240"
"Kumlinge kirkonkylä","2020","1","20","19:00","8.1","244"
"Kumlinge kirkonkylä","2020","1","20","20:00","8.9","245"
"Kumlinge kirkonkylä","2020","1","20","21:00","9.2","243"
"Kumlinge kirkonkylä","2020","1","20","22:00","9.1","244"
"Kumlinge kirkonkylä","2020","1","20","23:00","8.2","237"
"Kumlinge kirkonkylä","2020","1","21","00:00","7.4","260"
"Kumlinge kirkonkylä","2020","1","21","01:00","6.5","268"
"Kumlinge kirkonkylä","2020","1","21","02:00","6.2","260"
"Kumlinge kirkonkylä","2020","1","21","03:00","7","264"
"Kumlinge kirkonkylä","2020","1","21","04:00","9.1","279"
"Kumlinge kirkonkylä","2020","1","21","05:00","9","283"
"Kumlinge kirkonkylä","2020","1","21","06:00","9.7","286"
"Kumlinge kirkonkylä","2020","1","21","07:00","9.7","299"
"Kumlinge kirkonkylä","2020","1","21","08:00","8.2","306"
"Kumlinge kirkonkylä","2020","1","21","09:00","7.9","315"
"Kumlinge kirkonkylä","2020","1","21","10:00","8.8","315"
"Kumlinge kirkonkylä","2020","1","21","11:00","9.1","310"
"Kumlinge kirkonkylä","2020","1","21","12:00","8.9","306"
"Kumlinge kirkonkylä","2020","1","21","13:00","8.7","300"
"Kumlinge kirkonkylä","2020","1","21","14:00","8.9","296"
"Kumlinge kirkonkylä","2020","1","21","15:00","8.2","284"
"Kumlinge kirkonkylä","2020","1","21","16:00","7.1","265"
"Kumlinge kirkonkylä","2020","1","21","17:00","7.4","266"
"Kumlinge kirkonkylä","2020","1","21","18:00","8.7","273"
"Kumlinge kirkonkylä","2020","1","21","19:00","9.1","273"
"Kumlinge kirkonkylä","2020","1","21","20:00","9","270"
"Kumlinge kirkonkylä","2020","1","21","21:00","9.5","277"
"Kumlinge kirkonkylä","2020","1","21","22:00","10.9","281"
"Kumlinge kirkonkylä","2020","1","21","23:00","9.7","280"
"Kumlinge kirkonkylä","2020","1","22","00:00","11.2","292"
"Kumlinge kirkonkylä","2020","1","22","01:00","12.3","296"
"Kumlinge kirkonkylä","2020","1","22","02:00","12.1","296"
"Kumlinge kirkonkylä","2020","1","22","03:00","11.9","297"
"Kumlinge kirkonkylä","2020","1","22","04:00","12.5","304"
"Kumlinge kirkonkylä","2020","1","22","05:00","12.9","305"
"Kumlinge kirkonkylä","2020","1","22","06:00","12.1","304"
"Kumlinge kirkonkylä","2020","1","22","07:00","12.8","309"
"Kumlinge kirkonkylä","2020","1","22","08:00","12.7","312"
"Kumlinge kirkonkylä","2020","1","22","09:00","12.4","324"
"Kumlinge kirkonkylä","2020","1","22","10:00","12","336"
"Kumlinge kirkonkylä","2020","1","22","11:00","12.2","338"
"Kumlinge kirkonkylä","2020","1","22","12:00","11.6","344"
"Kumlinge kirkonkylä","2020","1","22","13:00","11.8","343"
"Kumlinge kirkonkylä","2020","1","22","14:00","10.8","345"
"Kumlinge kirkonkylä","2020","1","22","15:00","10.3","340"
"Kumlinge kirkonkylä","2020","1","22","16:00","9.8","335"
"Kumlinge kirkonkylä","2020","1","22","17:00","9.3","323"
"Kumlinge kirkonkylä","2020","1","22","18:00","9.3","316"
"Kumlinge kirkonkylä","2020","1","22","19:00","10.3","315"
"Kumlinge kirkonkylä","2020","1","22","20:00","10.7","320"
"Kumlinge kirkonkylä","2020","1","22","21:00","10.1","326"
"Kumlinge kirkonkylä","2020","1","22","22:00","9.9","329"
"Kumlinge kirkonkylä","2020","1","22","23:00","8.7","331"
"Kumlinge kirkonkylä","2020","1","23","00:00","7.5","328"
"Kumlinge kirkonkylä","2020","1","23","01:00","6.7","324"
"Kumlinge kirkonkylä","2020","1","23","02:00","6.1","319"
"Kumlinge kirkonkylä","2020","1","23","03:00","6.3","314"
"Kumlinge kirkonkylä","2020","1","23","04:00","5.3","298"
"Kumlinge kirkonkylä","2020","1","23","05:00","4.5","275"
"Kumlinge kirkonkylä","2020","1","23","06:00","5","262"
"Kumlinge kirkonkylä","2020","1","23","07:00","5.4","256"
"Kumlinge kirkonkylä","2020","1","23","08:00","5.8","247"
"Kumlinge kirkonkylä","2020","1","23","09:00","5.7","225"
"Kumlinge kirkonkylä","2020","1","23","10:00","6.9","221"
"Kumlinge kirkonkylä","2020","1","23","11:00","6.3","217"
"Kumlinge kirkonkylä","2020","1","23","12:00","7.3","216"
"Kumlinge kirkonkylä","2020","1","23","13:00","6.9","218"
"Kumlinge kirkonkylä","2020","1","23","14:00","7","232"
"Kumlinge kirkonkylä","2020","1","23","15:00","6.7","233"
"Kumlinge kirkonkylä","2020","1","23","16:00","7.5","242"
"Kumlinge kirkonkylä","2020","1","23","17:00","6.7","247"
"Kumlinge kirkonkylä","2020","1","23","18:00","5.5","252"
"Kumlinge kirkonkylä","2020","1","23","19:00","4.9","258"
"Kumlinge kirkonkylä","2020","1","23","20:00","3.9","263"
"Kumlinge kirkonkylä","2020","1","23","21:00","4.6","255"
"Kumlinge kirkonkylä","2020","1","23","22:00","4.9","256"
"Kumlinge kirkonkylä","2020","1","23","23:00","4.8","257"
"Kumlinge kirkonkylä","2020","1","24","00:00","4.3","252"
"Kumlinge kirkonkylä","2020","1","24","01:00","3.7","254"
"Kumlinge kirkonkylä","2020","1","24","02:00","4.2","262"
"Kumlinge kirkonkylä","2020","1","24","03:00","4.6","271"
"Kumlinge kirkonkylä","2020","1","24","04:00","4.9","275"
"Kumlinge kirkonkylä","2020","1","24","05:00","4.1","271"
"Kumlinge kirkonkylä","2020","1","24","06:00","3.8","261"
"Kumlinge kirkonkylä","2020","1","24","07:00","4.2","254"
"Kumlinge kirkonkylä","2020","1","24","08:00","4.5","262"
"Kumlinge kirkonkylä","2020","1","24","09:00","3.5","298"
"Kumlinge kirkonkylä","2020","1","24","10:00","5.8","310"
"Kumlinge kirkonkylä","2020","1","24","11:00","4.9","331"
"Kumlinge kirkonkylä","2020","1","24","12:00","3.8","288"
"Kumlinge kirkonkylä","2020","1","24","13:00","4.7","245"
"Kumlinge kirkonkylä","2020","1","24","14:00","5.2","236"
"Kumlinge kirkonkylä","2020","1","24","15:00","5.6","232"
"Kumlinge kirkonkylä","2020","1","24","16:00","5.5","234"
"Kumlinge kirkonkylä","2020","1","24","17:00","5.8","241"
"Kumlinge kirkonkylä","2020","1","24","18:00","5.3","229"
"Kumlinge kirkonkylä","2020","1","24","19:00","5.8","238"
"Kumlinge kirkonkylä","2020","1","24","20:00","7.3","264"
"Kumlinge kirkonkylä","2020","1","24","21:00","8.1","275"
"Kumlinge kirkonkylä","2020","1","24","22:00","8.7","284"
"Kumlinge kirkonkylä","2020","1","24","23:00","9.4","289"
"Kumlinge kirkonkylä","2020","1","25","00:00","9.6","296"
"Kumlinge kirkonkylä","2020","1","25","01:00","10.9","302"
"Kumlinge kirkonkylä","2020","1","25","02:00","10.6","300"
"Kumlinge kirkonkylä","2020","1","25","03:00","9.6","295"
"Kumlinge kirkonkylä","2020","1","25","04:00","10.5","296"
"Kumlinge kirkonkylä","2020","1","25","05:00","10.8","295"
"Kumlinge kirkonkylä","2020","1","25","06:00","11","297"
"Kumlinge kirkonkylä","2020","1","25","07:00","11","301"
"Kumlinge kirkonkylä","2020","1","25","08:00","10.9","303"
"Kumlinge kirkonkylä","2020","1","25","09:00","10.7","310"
"Kumlinge kirkonkylä","2020","1","25","10:00","10.4","309"
"Kumlinge kirkonkylä","2020","1","25","11:00","10.5","310"
"Kumlinge kirkonkylä","2020","1","25","12:00","9.6","312"
"Kumlinge kirkonkylä","2020","1","25","13:00","8","318"
"Kumlinge kirkonkylä","2020","1","25","14:00","7.3","311"
"Kumlinge kirkonkylä","2020","1","25","15:00","6.2","301"
"Kumlinge kirkonkylä","2020","1","25","16:00","4.6","277"
"Kumlinge kirkonkylä","2020","1","25","17:00","5.3","253"
"Kumlinge kirkonkylä","2020","1","25","18:00","5.2","242"
"Kumlinge kirkonkylä","2020","1","25","19:00","5","225"
"Kumlinge kirkonkylä","2020","1","25","20:00","4.5","200"
"Kumlinge kirkonkylä","2020","1","25","21:00","5.1","196"
"Kumlinge kirkonkylä","2020","1","25","22:00","6.6","203"
"Kumlinge kirkonkylä","2020","1","25","23:00","7.5","206"
"Kumlinge kirkonkylä","2020","1","26","00:00","8.8","220"
"Kumlinge kirkonkylä","2020","1","26","01:00","8.5","225"
"Kumlinge kirkonkylä","2020","1","26","02:00","8.4","231"
"Kumlinge kirkonkylä","2020","1","26","03:00","8","235"
"Kumlinge kirkonkylä","2020","1","26","04:00","8.5","243"
"Kumlinge kirkonkylä","2020","1","26","05:00","7.6","238"
"Kumlinge kirkonkylä","2020","1","26","06:00","7.3","244"
"Kumlinge kirkonkylä","2020","1","26","07:00","5.8","246"
"Kumlinge kirkonkylä","2020","1","26","08:00","5.8","247"
"Kumlinge kirkonkylä","2020","1","26","09:00","5.8","254"
"Kumlinge kirkonkylä","2020","1","26","10:00","6.7","260"
"Kumlinge kirkonkylä","2020","1","26","11:00","6.7","270"
"Kumlinge kirkonkylä","2020","1","26","12:00","5.2","280"
"Kumlinge kirkonkylä","2020","1","26","13:00","4.3","277"
"Kumlinge kirkonkylä","2020","1","26","14:00","3.7","262"
"Kumlinge kirkonkylä","2020","1","26","15:00","4.2","264"
"Kumlinge kirkonkylä","2020","1","26","16:00","3.9","276"
"Kumlinge kirkonkylä","2020","1","26","17:00","3.6","272"
"Kumlinge kirkonkylä","2020","1","26","18:00","3.4","259"
"Kumlinge kirkonkylä","2020","1","26","19:00","3.2","263"
"Kumlinge kirkonkylä","2020","1","26","20:00","2.7","237"
"Kumlinge kirkonkylä","2020","1","26","21:00","2.5","236"
"Kumlinge kirkonkylä","2020","1","26","22:00","2.1","232"
"Kumlinge kirkonkylä","2020","1","26","23:00","1.9","205"
"Kumlinge kirkonkylä","2020","1","27","00:00","2.2","197"
"Kumlinge kirkonkylä","2020","1","27","01:00","1.9","187"
"Kumlinge kirkonkylä","2020","1","27","02:00","2","169"
"Kumlinge kirkonkylä","2020","1","27","03:00","2","168"
"Kumlinge kirkonkylä","2020","1","27","04:00","2","184"
"Kumlinge kirkonkylä","2020","1","27","05:00","2.3","180"
"Kumlinge kirkonkylä","2020","1","27","06:00","2.9","196"
"Kumlinge kirkonkylä","2020","1","27","07:00","2.7","183"
"Kumlinge kirkonkylä","2020","1","27","08:00","3.5","192"
"Kumlinge kirkonkylä","2020","1","27","09:00","2.8","186"
"Kumlinge kirkonkylä","2020","1","27","10:00","2.5","178"
"Kumlinge kirkonkylä","2020","1","27","11:00","2.4","156"
"Kumlinge kirkonkylä","2020","1","27","12:00","3.3","164"
"Kumlinge kirkonkylä","2020","1","27","13:00","4","169"
"Kumlinge kirkonkylä","2020","1","27","14:00","4.4","173"
"Kumlinge kirkonkylä","2020","1","27","15:00","4.8","179"
"Kumlinge kirkonkylä","2020","1","27","16:00","5.5","174"
"Kumlinge kirkonkylä","2020","1","27","17:00","5.7","185"
"Kumlinge kirkonkylä","2020","1","27","18:00","6.3","192"
"Kumlinge kirkonkylä","2020","1","27","19:00","6.5","195"
"Kumlinge kirkonkylä","2020","1","27","20:00","4.5","181"
"Kumlinge kirkonkylä","2020","1","27","21:00","5.2","178"
"Kumlinge kirkonkylä","2020","1","27","22:00","4.6","181"
"Kumlinge kirkonkylä","2020","1","27","23:00","4.6","174"
"Kumlinge kirkonkylä","2020","1","28","00:00","5.1","176"
"Kumlinge kirkonkylä","2020","1","28","01:00","5","177"
"Kumlinge kirkonkylä","2020","1","28","02:00","5.3","174"
"Kumlinge kirkonkylä","2020","1","28","03:00","5","174"
"Kumlinge kirkonkylä","2020","1","28","04:00","4.3","182"
"Kumlinge kirkonkylä","2020","1","28","05:00","4.4","199"
"Kumlinge kirkonkylä","2020","1","28","06:00","4.7","207"
"Kumlinge kirkonkylä","2020","1","28","07:00","4.1","206"
"Kumlinge kirkonkylä","2020","1","28","08:00","3.6","194"
"Kumlinge kirkonkylä","2020","1","28","09:00","3.5","202"
"Kumlinge kirkonkylä","2020","1","28","10:00","3.3","191"
"Kumlinge kirkonkylä","2020","1","28","11:00","2.3","168"
"Kumlinge kirkonkylä","2020","1","28","12:00","2.1","134"
"Kumlinge kirkonkylä","2020","1","28","13:00","3.2","133"
"Kumlinge kirkonkylä","2020","1","28","14:00","5","146"
"Kumlinge kirkonkylä","2020","1","28","15:00","5.7","147"
"Kumlinge kirkonkylä","2020","1","28","16:00","5.2","138"
"Kumlinge kirkonkylä","2020","1","28","17:00","5.1","128"
"Kumlinge kirkonkylä","2020","1","28","18:00","5.5","124"
"Kumlinge kirkonkylä","2020","1","28","19:00","6.2","127"
"Kumlinge kirkonkylä","2020","1","28","20:00","6.2","128"
"Kumlinge kirkonkylä","2020","1","28","21:00","7.1","128"
"Kumlinge kirkonkylä","2020","1","28","22:00","7.5","125"
"Kumlinge kirkonkylä","2020","1","28","23:00","7.8","122"
"Kumlinge kirkonkylä","2020","1","29","00:00","8.1","126"
"Kumlinge kirkonkylä","2020","1","29","01:00","7.8","124"
"Kumlinge kirkonkylä","2020","1","29","02:00","7.8","124"
"Kumlinge kirkonkylä","2020","1","29","03:00","8.1","127"
"Kumlinge kirkonkylä","2020","1","29","04:00","8.2","125"
"Kumlinge kirkonkylä","2020","1","29","05:00","8.1","125"
"Kumlinge kirkonkylä","2020","1","29","06:00","7.9","124"
"Kumlinge kirkonkylä","2020","1","29","07:00","7.2","124"
"Kumlinge kirkonkylä","2020","1","29","08:00","6.7","119"
"Kumlinge kirkonkylä","2020","1","29","09:00","6.4","121"
"Kumlinge kirkonkylä","2020","1","29","10:00","6.8","130"
"Kumlinge kirkonkylä","2020","1","29","11:00","6.7","126"
"Kumlinge kirkonkylä","2020","1","29","12:00","6.8","127"
"Kumlinge kirkonkylä","2020","1","29","13:00","6.6","127"
"Kumlinge kirkonkylä","2020","1","29","14:00","6.1","118"
"Kumlinge kirkonkylä","2020","1","29","15:00","5.7","120"
"Kumlinge kirkonkylä","2020","1","29","16:00","6.1","120"
"Kumlinge kirkonkylä","2020","1","29","17:00","6.1","118"
"Kumlinge kirkonkylä","2020","1","29","18:00","6.8","115"
"Kumlinge kirkonkylä","2020","1","29","19:00","6.7","117"
"Kumlinge kirkonkylä","2020","1","29","20:00","6.3","120"
"Kumlinge kirkonkylä","2020","1","29","21:00","5.7","125"
"Kumlinge kirkonkylä","2020","1","29","22:00","5.4","119"
"Kumlinge kirkonkylä","2020","1","29","23:00","5.1","116"
"Kumlinge kirkonkylä","2020","1","30","00:00","4.1","114"
"Kumlinge kirkonkylä","2020","1","30","01:00","3.4","117"
"Kumlinge kirkonkylä","2020","1","30","02:00","3.6","119"
"Kumlinge kirkonkylä","2020","1","30","03:00","3.8","116"
"Kumlinge kirkonkylä","2020","1","30","04:00","3.9","121"
"Kumlinge kirkonkylä","2020","1","30","05:00","3.8","117"
"Kumlinge kirkonkylä","2020","1","30","06:00","3.6","113"
"Kumlinge kirkonkylä","2020","1","30","07:00","3.7","137"
"Kumlinge kirkonkylä","2020","1","30","08:00","3.5","143"
"Kumlinge kirkonkylä","2020","1","30","09:00","3.7","140"
"Kumlinge kirkonkylä","2020","1","30","10:00","3","146"
"Kumlinge kirkonkylä","2020","1","30","11:00","3.7","145"
"Kumlinge kirkonkylä","2020","1","30","12:00","3.4","149"
"Kumlinge kirkonkylä","2020","1","30","13:00","2.9","152"
"Kumlinge kirkonkylä","2020","1","30","14:00","3","141"
"Kumlinge kirkonkylä","2020","1","30","15:00","3.2","139"
"Kumlinge kirkonkylä","2020","1","30","16:00","2.8","132"
"Kumlinge kirkonkylä","2020","1","30","17:00","2.9","135"
"Kumlinge kirkonkylä","2020","1","30","18:00","3","134"
"Kumlinge kirkonkylä","2020","1","30","19:00","3","142"
"Kumlinge kirkonkylä","2020","1","30","20:00","2.7","138"
"Kumlinge kirkonkylä","2020","1","30","21:00","2.9","136"
"Kumlinge kirkonkylä","2020","1","30","22:00","2.3","149"
"Kumlinge kirkonkylä","2020","1","30","23:00","1.8","171"
"Kumlinge kirkonkylä","2020","1","31","00:00","1.7","181"
"Kumlinge kirkonkylä","2020","1","31","01:00","1.8","150"
"Kumlinge kirkonkylä","2020","1","31","02:00","1.8","152"
"Kumlinge kirkonkylä","2020","1","31","03:00","2.1","114"
"Kumlinge kirkonkylä","2020","1","31","04:00","2.4","112"
"Kumlinge kirkonkylä","2020","1","31","05:00","3","97"
"Kumlinge kirkonkylä","2020","1","31","06:00","3.3","102"
"Kumlinge kirkonkylä","2020","1","31","07:00","4.3","113"
"Kumlinge kirkonkylä","2020","1","31","08:00","4.6","108"
"Kumlinge kirkonkylä","2020","1","31","09:00","5","111"
"Kumlinge kirkonkylä","2020","1","31","10:00","5.2","117"
"Kumlinge kirkonkylä","2020","1","31","11:00","4.2","132"
"Kumlinge kirkonkylä","2020","1","31","12:00","4.3","138"
"Kumlinge kirkonkylä","2020","1","31","13:00","3.8","130"
"Kumlinge kirkonkylä","2020","1","31","14:00","4.1","123"
"Kumlinge kirkonkylä","2020","1","31","15:00","3.9","127"
"Kumlinge kirkonkylä","2020","1","31","16:00","4.8","142"
"Kumlinge kirkonkylä","2020","1","31","17:00","5","147"
"Kumlinge kirkonkylä","2020","1","31","18:00","5.5","149"
"Kumlinge kirkonkylä","2020","1","31","19:00","5.5","151"
"Kumlinge kirkonkylä","2020","1","31","20:00","5.5","155"
"Kumlinge kirkonkylä","2020","1","31","21:00","5.9","159"
"Kumlinge kirkonkylä","2020","1","31","22:00","6.3","151"
"Kumlinge kirkonkylä","2020","1","31","23:00","6.2","158"
"Kumlinge kirkonkylä","2020","2","1","00:00","6","165"
"Kumlinge kirkonkylä","2020","2","1","01:00","5.7","172"
"Kumlinge kirkonkylä","2020","2","1","02:00","5.3","172"
"Kumlinge kirkonkylä","2020","2","1","03:00","4.8","178"
"Kumlinge kirkonkylä","2020","2","1","04:00","5.2","179"
"Kumlinge kirkonkylä","2020","2","1","05:00","6","177"
"Kumlinge kirkonkylä","2020","2","1","06:00","5.7","182"
"Kumlinge kirkonkylä","2020","2","1","07:00","6.3","177"
"Kumlinge kirkonkylä","2020","2","1","08:00","6.6","174"
